Batsman,Bowler,Zero,One,Two,Three,Four,Five,Six,Wicket,batting_style,bowling_arm,bowling_style
SR Watson,Yuvraj Singh,2,2,1,0,1,0,0,1,Right-hand bat,Left-arm,slow
SR Watson,AD Russell,4,9,2,0,4,0,0,0,Right-hand bat,Right-arm,fast
SR Watson,B Lee,12,5,0,0,1,0,0,1,Right-hand bat,Right-arm,fast
SR Watson,R Bhatia,1,4,0,0,0,0,2,1,Right-hand bat,Right-arm,medium-fast
SR Watson,Bipul Sharma,1,3,0,0,0,0,1,0,Right-hand bat,Left-arm,slow
SR Watson,AM Nayar,2,2,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,KC Cariappa,1,0,0,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
SR Watson,PP Ojha,7,10,2,0,3,0,1,2,Right-hand bat,Left-arm,slow
SR Watson,JH Kallis,3,10,3,0,1,0,0,1,Right-hand bat,Right-arm,fast-medium
SR Watson,MJ Clarke,2,3,1,0,1,0,0,0,Right-hand bat,Left-arm,slow
SR Watson,MM Patel,11,6,0,0,2,0,0,0,Right-hand bat,Right-arm,medium-fast
SR Watson,DE Bollinger,4,5,0,0,1,0,0,1,Right-hand bat,Left-arm,fast-medium
SR Watson,CH Gayle,3,1,1,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
SR Watson,S Vidyut,2,1,0,0,1,0,1,0,Right-hand bat,Left-arm,slow
SR Watson,S Sreesanth,7,1,1,0,2,0,1,0,Right-hand bat,Right-arm,fast-medium
SR Watson,SP Narine,9,5,1,0,2,0,1,2,Right-hand bat,Right-arm,offbreak
SR Watson,RV Gomez,0,1,0,0,1,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,Mohammad Asif,2,0,1,0,1,0,0,0,Right-hand bat,Right-arm,fast-medium
SR Watson,JJ Bumrah,9,1,0,0,0,0,1,2,Right-hand bat,Right-arm,medium
SR Watson,IK Pathan,4,6,0,0,2,0,0,0,Right-hand bat,Left-arm,medium-fast
SR Watson,CJ Anderson,2,1,0,0,0,0,0,0,Right-hand bat,Left-arm,medium-fast
SR Watson,P Negi,5,7,1,0,2,0,0,2,Right-hand bat,Left-arm,slow
SR Watson,Z Khan,23,7,2,0,4,0,1,1,Right-hand bat,Left-arm,fast-medium
SR Watson,L Balaji,4,3,1,0,4,0,1,1,Right-hand bat,Right-arm,medium-fast
SR Watson,SB Jakati,2,7,0,0,0,0,1,1,Right-hand bat,Left-arm,slow
SR Watson,YS Chahal,13,2,0,0,1,0,3,2,Right-hand bat,Right-arm,legbreak
SR Watson,J Suchith,8,1,0,0,1,0,1,1,Right-hand bat,Left-arm,slow
SR Watson,A Kumble,12,13,2,0,7,0,0,0,Right-hand bat,Right-arm,legbreak
SR Watson,SE Bond,3,2,0,0,2,0,0,0,Right-hand bat,Right-arm,fast
SR Watson,Pankaj Singh,6,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
SR Watson,Shakib Al Hasan,15,12,2,0,4,0,4,1,Right-hand bat,Left-arm,slow
SR Watson,SL Malinga,17,7,2,0,10,0,5,1,Right-hand bat,Right-arm,fast
SR Watson,DS Kulkarni,12,7,3,0,4,0,2,1,Right-hand bat,Right-arm,medium
SR Watson,SB Joshi,5,3,0,0,1,0,1,0,Right-hand bat,Left-arm,slow
SR Watson,M Muralitharan,6,6,4,0,1,0,6,1,Right-hand bat,Right-arm,offbreak
SR Watson,R Dhawan,2,1,0,0,0,0,1,1,Right-hand bat,Right-arm,medium-fast
SR Watson,AB Dinda,2,3,1,1,0,0,0,0,Right-hand bat,Right-arm,medium-fast
SR Watson,R Ashwin,8,21,0,0,5,0,3,1,Right-hand bat,Right-arm,offbreak
SR Watson,JD Ryder,2,0,0,0,2,0,1,0,Right-hand bat,Right-arm,medium
SR Watson,MM Sharma,18,10,3,1,5,0,2,1,Right-hand bat,Right-arm,medium
SR Watson,AR Patel,10,4,0,0,3,0,1,3,Right-hand bat,Left-arm,slow
SR Watson,MA Starc,8,2,0,0,6,0,0,0,Right-hand bat,Left-arm,fast
SR Watson,KH Pandya,9,4,0,0,0,0,0,0,Right-hand bat,Left-arm,slow
SR Watson,D Kalyankrishna,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
SR Watson,I Sharma,5,8,0,0,7,0,1,2,Right-hand bat,Right-arm,fast-medium
SR Watson,JD Unadkat,1,6,1,0,2,0,1,0,Right-hand bat,Left-arm,medium
SR Watson,A Mishra,21,18,2,0,1,0,4,2,Right-hand bat,Right-arm,legbreak
SR Watson,RA Jadeja,21,18,4,0,3,0,6,5,Right-hand bat,Left-arm,slow
SR Watson,Harmeet Singh,1,3,1,0,0,0,1,0,Right-hand bat,Right-arm,medium
SR Watson,P Prasanth,3,0,0,0,0,0,3,0,Right-hand bat,Left-arm,slow
SR Watson,Sandeep Sharma,10,2,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,Shahid Afridi,0,2,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak
SR Watson,WA Mota,1,1,2,0,0,0,1,0,Right-hand bat,Right-arm,medium
SR Watson,JEC Franklin,0,2,1,0,0,0,0,0,Right-hand bat,Left-arm,medium
SR Watson,Abdur Razzak,3,1,1,0,0,0,0,0,Right-hand bat,Left-arm,slow
SR Watson,MG Johnson,9,6,0,0,1,0,0,0,Right-hand bat,Left-arm,fast
SR Watson,SMSM Senanayake,5,5,0,0,1,0,0,0,Right-hand bat,Right-arm,offbreak
SR Watson,S Badree,4,3,0,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
SR Watson,DW Steyn,12,5,0,0,1,0,0,0,Right-hand bat,Right-arm,fast
SR Watson,SM Pollock,0,2,1,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
SR Watson,M Kartik,17,17,3,1,8,0,6,0,Right-hand bat,Left-arm,slow
SR Watson,VRV Singh,2,4,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
SR Watson,CH Morris,5,5,2,0,5,0,2,0,Right-hand bat,Right-arm,fast-medium
SR Watson,CRD Fernando,5,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
SR Watson,SPD Smith,0,0,0,0,1,0,0,0,Right-hand bat,Right-arm,legbreak
SR Watson,BB Sran,0,1,0,0,0,0,0,0,Right-hand bat,Left-arm,medium
SR Watson,S Kaul,0,2,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,S Tyagi,3,1,1,0,1,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,R Sathish,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,MF Maharoof,3,7,2,0,2,0,0,0,Right-hand bat,Right-arm,fast-medium
SR Watson,M Morkel,6,9,2,0,0,0,2,0,Right-hand bat,Right-arm,fast
SR Watson,ST Jayasuriya,0,3,0,0,2,0,0,0,Right-hand bat,Left-arm,slow
SR Watson,DJG Sammy,1,4,0,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
SR Watson,A Nehra,14,12,2,0,6,0,1,1,Right-hand bat,Left-arm,medium-fast
SR Watson,JE Taylor,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
SR Watson,RR Raje,2,1,0,0,2,0,0,2,Right-hand bat,Right-arm,fast-medium
SR Watson,Harbhajan Singh,17,11,1,0,4,0,2,2,Right-hand bat,Right-arm,offbreak
SR Watson,PP Chawla,11,15,2,0,5,0,4,3,Right-hand bat,Left-arm,legbreak
SR Watson,JO Holder,6,9,1,0,1,0,1,0,Right-hand bat,Right-arm,medium-fast
SR Watson,Anureet Singh,3,2,0,1,2,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,JR Hopes,6,4,2,0,0,0,2,0,Right-hand bat,Right-arm,medium
SR Watson,HV Patel,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,S Aravind,4,2,1,0,3,0,1,2,Right-hand bat,Left-arm,medium-fast
SR Watson,KV Sharma,7,8,1,0,4,0,4,1,Right-hand bat,Left-arm,legbreak
SR Watson,Mohammed Shami,2,3,0,0,0,0,1,1,Right-hand bat,Right-arm,fast-medium
SR Watson,RR Powar,2,1,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
SR Watson,TG Southee,1,2,1,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
SR Watson,P Awana,5,6,0,0,5,0,2,1,Right-hand bat,Right-arm,medium
SR Watson,SC Ganguly,1,0,1,0,1,0,0,1,Right-hand bat,Right-arm,medium
SR Watson,R Sharma,4,2,1,0,2,0,1,0,Right-hand bat,Right-arm,legbreak
SR Watson,VY Mahesh,7,3,3,0,4,0,4,0,Right-hand bat,Right-arm,medium-fast
SR Watson,S Narwal,4,2,0,0,2,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,WD Parnell,3,3,0,0,1,0,1,1,Right-hand bat,Left-arm,medium-fast
SR Watson,V Pratap Singh,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
SR Watson,AD Mathews,6,9,0,0,4,0,0,1,Right-hand bat,Right-arm,fast-medium
SR Watson,CK Langeveldt,4,0,0,0,0,0,1,0,Right-hand bat,Right-arm,fast-medium
SR Watson,KA Pollard,6,4,0,0,2,0,2,2,Right-hand bat,Right-arm,medium-fast
SR Watson,DR Smith,5,5,1,0,1,0,1,0,Right-hand bat,Right-arm,medium
SR Watson,NLTC Perera,10,12,1,0,10,0,1,1,Right-hand bat,Right-arm,medium-fast
SR Watson,AB Agarkar,4,2,0,0,1,0,1,0,Right-hand bat,Right-arm,fast
SR Watson,GS Sandhu,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
SR Watson,R Vinay Kumar,5,13,2,0,3,0,3,1,Right-hand bat,Right-arm,medium
SR Watson,P Kumar,12,13,4,0,10,0,1,2,Right-hand bat,Right-arm,medium
SR Watson,IC Pandey,9,2,1,0,2,0,1,0,Right-hand bat,Right-arm,medium
NLTC Perera,MM Sharma,1,5,0,0,1,0,0,1,Left-hand bat,Right-arm,medium
NLTC Perera,AR Patel,0,1,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
NLTC Perera,JP Faulkner,3,3,4,0,1,0,0,0,Left-hand bat,Left-arm,fast-medium
NLTC Perera,A Nehra,2,1,0,0,0,0,0,2,Left-hand bat,Left-arm,medium-fast
NLTC Perera,MC Henriques,0,1,0,0,0,0,1,0,Left-hand bat,Right-arm,fast-medium
NLTC Perera,KK Cooper,2,5,1,0,0,0,1,1,Left-hand bat,Right-arm,medium
NLTC Perera,A Mishra,2,1,0,0,0,0,0,0,Left-hand bat,Right-arm,legbreak
NLTC Perera,PP Chawla,4,3,3,0,0,0,1,1,Left-hand bat,Left-arm,legbreak
NLTC Perera,MJ McClenaghan,3,2,1,0,0,0,0,0,Left-hand bat,Left-arm,fast-medium
NLTC Perera,JD Unadkat,3,5,0,0,1,0,1,1,Left-hand bat,Left-arm,medium
NLTC Perera,NM Coulter-Nile,2,1,0,0,0,0,0,1,Left-hand bat,Right-arm,fast
NLTC Perera,I Sharma,3,1,0,0,1,0,0,0,Left-hand bat,Right-arm,fast-medium
NLTC Perera,Harmeet Singh,1,0,1,0,0,0,0,1,Left-hand bat,Right-arm,medium
NLTC Perera,DJ Bravo,0,2,1,0,0,0,1,1,Left-hand bat,Right-arm,medium-fast
NLTC Perera,T Shamsi,1,0,0,0,0,0,1,0,Left-hand bat,Left-arm,slow
NLTC Perera,Azhar Mahmood,3,2,0,0,0,0,3,0,Left-hand bat,Right-arm,fast-medium
NLTC Perera,DT Christian,4,0,1,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
NLTC Perera,HV Patel,0,2,0,0,3,0,1,0,Left-hand bat,Right-arm,medium
NLTC Perera,Sandeep Sharma,0,2,0,0,0,0,0,1,Left-hand bat,Right-arm,medium
NLTC Perera,A Chandila,2,0,0,0,1,0,0,1,Left-hand bat,Right-arm,offbreak
NLTC Perera,CJ Jordan,2,0,1,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
NLTC Perera,SP Narine,8,8,5,0,2,0,1,0,Left-hand bat,Right-arm,offbreak
NLTC Perera,MS Gony,3,4,0,0,1,0,0,1,Left-hand bat,Right-arm,medium
NLTC Perera,JH Kallis,0,1,0,0,0,0,0,1,Left-hand bat,Right-arm,fast-medium
NLTC Perera,GJ Maxwell,2,2,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
NLTC Perera,B Kumar,3,4,1,0,0,0,1,0,Left-hand bat,Right-arm,medium
NLTC Perera,Mohammed Shami,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
NLTC Perera,JP Duminy,1,2,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
NLTC Perera,JJ Bumrah,1,2,0,0,0,0,1,0,Left-hand bat,Right-arm,medium
NLTC Perera,P Awana,5,5,0,0,0,0,1,0,Left-hand bat,Right-arm,medium
NLTC Perera,Imran Tahir,1,1,0,0,0,0,2,0,Left-hand bat,Right-arm,legbreak
NLTC Perera,Iqbal Abdulla,3,1,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
NLTC Perera,R Sharma,2,2,0,0,2,0,0,0,Left-hand bat,Right-arm,legbreak
NLTC Perera,L Balaji,1,5,0,1,0,0,0,0,Left-hand bat,Right-arm,medium-fast
NLTC Perera,YS Chahal,0,1,0,0,1,0,1,0,Left-hand bat,Right-arm,legbreak
NLTC Perera,SMSM Senanayake,1,1,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
NLTC Perera,SK Warne,2,0,0,0,0,0,0,0,Left-hand bat,Right-arm,legbreak
NLTC Perera,MR Marsh,0,1,0,0,0,0,0,1,Left-hand bat,Right-arm,medium
NLTC Perera,Mustafizur Rahman,1,4,1,0,0,0,0,0,Left-hand bat,Left-arm,fast-medium
NLTC Perera,SK Trivedi,0,1,0,0,0,0,0,1,Left-hand bat,Right-arm,medium
NLTC Perera,M Kartik,3,2,0,0,0,0,1,0,Left-hand bat,Left-arm,slow
NLTC Perera,UT Yadav,1,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
NLTC Perera,RP Singh,3,0,0,0,1,0,0,1,Left-hand bat,Left-arm,fast-medium
NLTC Perera,CH Morris,1,1,0,0,1,0,1,0,Left-hand bat,Right-arm,fast-medium
NLTC Perera,DS Kulkarni,3,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
NLTC Perera,SL Malinga,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast
NLTC Perera,M Muralitharan,5,3,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
NLTC Perera,SR Watson,4,1,1,0,0,0,1,2,Left-hand bat,Right-arm,fast-medium
NLTC Perera,BB Sran,0,2,0,0,0,0,0,0,Left-hand bat,Left-arm,medium
NLTC Perera,R Dhawan,0,2,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
NLTC Perera,KJ Abbott,2,0,1,0,2,0,1,0,Left-hand bat,Right-arm,fast-medium
NLTC Perera,R Vinay Kumar,0,2,1,0,0,0,1,0,Left-hand bat,Right-arm,medium
NLTC Perera,R Sathish,1,2,0,0,0,0,1,1,Left-hand bat,Right-arm,medium
NLTC Perera,AB Dinda,1,1,0,0,0,0,0,1,Left-hand bat,Right-arm,medium-fast
NLTC Perera,P Kumar,2,3,1,0,2,0,1,0,Left-hand bat,Right-arm,medium
NLTC Perera,R Ashwin,1,4,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
NLTC Perera,IK Pathan,0,0,0,0,0,0,0,1,Left-hand bat,Left-arm,medium-fast
NLTC Perera,MN Samuels,1,2,2,0,1,0,1,0,Left-hand bat,Right-arm,offbreak
NLTC Perera,DW Steyn,4,1,0,0,2,0,0,0,Left-hand bat,Right-arm,fast
NLTC Perera,M Morkel,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast
NLTC Perera,AD Russell,2,1,0,0,0,0,1,1,Left-hand bat,Right-arm,fast
NLTC Perera,R Bhatia,0,2,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
R McLaren,DL Vettori,3,7,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
R McLaren,AC Thomas,1,3,1,0,1,0,1,0,Left-hand bat,Right-arm,fast-medium
R McLaren,PP Ojha,1,2,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
R McLaren,M Manhas,2,4,0,0,1,0,0,0,Left-hand bat,Right-arm,offbreak
R McLaren,V Kohli,0,2,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
R McLaren,A Mishra,2,1,1,0,0,0,0,1,Left-hand bat,Right-arm,legbreak
R McLaren,CH Gayle,0,7,1,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
R McLaren,JH Kallis,2,4,0,0,1,0,0,0,Left-hand bat,Right-arm,fast-medium
R McLaren,DT Christian,1,2,0,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
R McLaren,A Uniyal,0,1,0,0,0,0,0,0,Left-hand bat,Left-arm,medium
R McLaren,KAJ Roach,4,1,0,0,0,0,0,0,Left-hand bat,Right-arm,fast
R McLaren,AN Ahmed,1,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
R McLaren,Z Khan,3,4,0,0,1,0,0,0,Left-hand bat,Left-arm,fast-medium
R McLaren,S Aravind,1,0,0,0,0,0,0,1,Left-hand bat,Left-arm,medium-fast
R McLaren,L Ablish,0,0,0,0,0,0,0,1,Left-hand bat,Right-arm,medium-fast
R McLaren,JP Duminy,1,2,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
R McLaren,R Sharma,2,2,0,0,1,0,0,0,Left-hand bat,Right-arm,legbreak
R McLaren,L Balaji,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
R McLaren,SB Jakati,0,1,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
R McLaren,A Kumble,3,7,1,0,2,0,0,0,Left-hand bat,Right-arm,legbreak
R McLaren,DW Steyn,4,4,0,0,0,0,0,0,Left-hand bat,Right-arm,fast
R McLaren,WD Parnell,10,2,0,0,3,0,0,0,Left-hand bat,Left-arm,medium-fast
R McLaren,Pankaj Singh,7,1,1,1,1,0,0,0,Left-hand bat,Right-arm,medium-fast
R McLaren,SK Trivedi,5,0,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
R McLaren,SL Malinga,0,0,0,0,0,0,0,1,Left-hand bat,Right-arm,fast
R McLaren,RP Singh,1,1,0,0,1,0,0,1,Left-hand bat,Left-arm,fast-medium
R McLaren,A Mithun,1,2,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
R McLaren,KP Pietersen,0,0,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak
R McLaren,SW Tait,0,2,0,0,2,0,0,1,Left-hand bat,Right-arm,fast
R McLaren,SR Watson,0,2,0,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
R McLaren,RG Sharma,0,1,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
R McLaren,R Vinay Kumar,3,1,1,0,0,0,0,0,Left-hand bat,Right-arm,medium
R McLaren,SB Wagh,1,3,0,0,0,0,0,0,Left-hand bat,Left-arm,medium-fast
R McLaren,AB Dinda,2,0,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
R McLaren,R Ashwin,1,0,0,0,0,0,0,1,Left-hand bat,Right-arm,offbreak
R McLaren,JD Ryder,4,3,1,0,0,0,0,0,Left-hand bat,Right-arm,medium
R McLaren,Jaskaran Singh,1,2,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
R McLaren,A Symonds,1,2,1,0,0,0,0,0,Left-hand bat,Right-arm,medium
KJ Abbott,UT Yadav,2,0,1,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
KJ Abbott,AD Russell,0,1,0,1,0,0,1,0,Right-hand bat,Right-arm,fast
KJ Abbott,YS Chahal,0,0,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak
KJ Abbott,NLTC Perera,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
VR Aaron,RJ Harris,3,0,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
VR Aaron,MG Johnson,1,2,0,0,0,0,0,0,Right-hand bat,Left-arm,fast
VR Aaron,AR Patel,2,3,1,0,0,0,0,0,Right-hand bat,Left-arm,slow
VR Aaron,SJ Srivastava,2,0,0,0,0,0,0,0,Right-hand bat,Left-arm,fast-medium
VR Aaron,KA Pollard,3,1,0,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
VR Aaron,R Dhawan,1,1,2,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
VR Aaron,Sandeep Sharma,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
VR Aaron,SP Narine,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
VR Aaron,R Ashwin,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,offbreak
VR Aaron,L Balaji,4,5,0,0,1,0,1,0,Right-hand bat,Right-arm,medium-fast
VR Aaron,SL Malinga,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,fast
VR Aaron,B Kumar,1,0,0,0,0,0,1,1,Right-hand bat,Right-arm,medium
VR Aaron,JJ Bumrah,1,1,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
JC Buttler,MM Sharma,1,0,0,0,2,0,0,1,Right-hand bat,Right-arm,medium
JC Buttler,Bipul Sharma,1,3,1,0,0,0,0,0,Right-hand bat,Left-arm,slow
JC Buttler,AR Patel,1,3,0,0,1,0,0,0,Right-hand bat,Left-arm,slow
JC Buttler,JP Faulkner,2,1,0,0,1,0,0,0,Right-hand bat,Left-arm,fast-medium
JC Buttler,A Nehra,0,0,1,0,0,0,0,1,Right-hand bat,Left-arm,medium-fast
JC Buttler,KC Cariappa,2,2,0,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
JC Buttler,R Bhatia,1,2,0,0,0,0,0,0,Right-hand bat,Right-arm,medium-fast
JC Buttler,GB Hogg,1,2,1,0,1,0,1,0,Right-hand bat,Left-arm,slow
JC Buttler,RA Jadeja,0,1,1,0,1,0,0,0,Right-hand bat,Left-arm,slow
JC Buttler,JW Hastings,4,3,1,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
JC Buttler,DJ Bravo,2,2,1,0,0,0,0,1,Right-hand bat,Right-arm,medium-fast
JC Buttler,A Mishra,1,0,0,0,0,0,0,1,Right-hand bat,Right-arm,legbreak
JC Buttler,M Ashwin,1,4,1,0,0,0,1,0,Right-hand bat,Right-arm,legbreak
JC Buttler,Sandeep Sharma,3,1,1,0,1,0,0,0,Right-hand bat,Right-arm,medium
JC Buttler,CJ Jordan,0,2,0,0,0,0,2,0,Right-hand bat,Right-arm,fast-medium
JC Buttler,SP Narine,4,0,0,0,1,0,0,1,Right-hand bat,Right-arm,offbreak
JC Buttler,R Ashwin,0,1,0,0,0,0,0,0,Right-hand bat,Right-arm,offbreak
JC Buttler,Imran Tahir,0,1,1,0,0,0,0,0,Right-hand bat,Right-arm,legbreak
JC Buttler,Iqbal Abdulla,1,3,0,0,1,0,2,1,Right-hand bat,Left-arm,slow
JC Buttler,Z Khan,1,0,0,0,0,0,0,0,Right-hand bat,Left-arm,fast-medium
JC Buttler,SB Jakati,3,6,1,0,0,0,0,1,Right-hand bat,Left-arm,slow
JC Buttler,DS Kulkarni,6,1,0,0,1,0,0,0,Right-hand bat,Right-arm,medium
JC Buttler,MR Marsh,0,0,0,0,0,0,0,1,Right-hand bat,Right-arm,medium
JC Buttler,P Sahu,0,2,0,0,0,0,1,0,Right-hand bat,Right-arm,legbreak
JC Buttler,MP Stoinis,0,1,0,0,0,0,0,1,Right-hand bat,Right-arm,medium
JC Buttler,Shakib Al Hasan,1,2,1,0,0,0,0,0,Right-hand bat,Left-arm,slow
JC Buttler,STR Binny,0,2,0,0,0,0,0,0,Right-hand bat,Right-arm,medium
JC Buttler,CH Morris,4,3,0,0,2,0,1,0,Right-hand bat,Right-arm,fast-medium
JC Buttler,MC Henriques,1,1,0,0,1,0,0,0,Right-hand bat,Right-arm,fast-medium
JC Buttler,BB Sran,1,1,0,0,0,0,0,1,Right-hand bat,Left-arm,medium
JC Buttler,DR Smith,4,5,1,0,1,0,0,0,Right-hand bat,Right-arm,medium
JC Buttler,SR Watson,0,2,0,0,1,0,0,0,Right-hand bat,Right-arm,fast-medium
JC Buttler,NLTC Perera,0,1,0,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
JC Buttler,SM Boland,0,1,1,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
JC Buttler,VR Aaron,2,4,1,0,1,0,1,0,Right-hand bat,Right-arm,fast
JC Buttler,AB Dinda,1,0,0,0,1,0,0,0,Right-hand bat,Right-arm,medium-fast
JC Buttler,P Kumar,9,1,0,0,2,0,0,0,Right-hand bat,Right-arm,medium
JC Buttler,Kuldeep Yadav,1,1,0,0,1,0,0,0,Right-hand bat,Left-arm,slow
JC Buttler,AD Russell,1,4,0,0,2,0,2,1,Right-hand bat,Right-arm,fast
JC Buttler,I Sharma,1,0,0,0,0,0,0,0,Right-hand bat,Right-arm,fast-medium
GC Smith,DP Nannes,10,2,1,0,3,0,0,1,Left-hand bat,Left-arm,fast
GC Smith,R McLaren,1,3,1,0,1,0,0,0,Left-hand bat,Right-arm,medium-fast
GC Smith,S Tyagi,2,4,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
GC Smith,DL Vettori,0,3,1,0,0,0,0,0,Left-hand bat,Left-arm,slow
GC Smith,A Nehra,11,4,1,0,1,0,0,0,Left-hand bat,Left-arm,medium-fast
GC Smith,Y Venugopal Rao,0,2,1,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
GC Smith,WPUJC Vaas,3,3,1,0,3,0,0,1,Left-hand bat,Left-arm,fast-medium
GC Smith,JA Morkel,10,7,1,0,3,0,0,1,Left-hand bat,Right-arm,medium-fast
GC Smith,Shahid Afridi,10,7,2,0,2,0,1,1,Left-hand bat,Right-arm,legbreak
GC Smith,D Kalyankrishna,1,5,0,0,1,0,1,0,Left-hand bat,Right-arm,medium-fast
GC Smith,JDP Oram,2,0,1,0,0,0,0,0,Left-hand bat,Right-arm,fast-medium
GC Smith,TM Dilshan,1,2,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
GC Smith,I Sharma,11,5,1,0,3,0,0,1,Left-hand bat,Right-arm,fast-medium
GC Smith,SB Jakati,1,2,1,0,0,0,0,0,Left-hand bat,Left-arm,slow
GC Smith,AG Murtaza,2,0,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
GC Smith,M Ntini,11,5,0,0,4,0,0,0,Left-hand bat,Right-arm,fast
GC Smith,JH Kallis,8,9,0,0,2,0,0,1,Left-hand bat,Right-arm,fast-medium
GC Smith,RA Jadeja,0,0,1,0,0,0,0,1,Left-hand bat,Left-arm,slow
GC Smith,MM Patel,3,1,0,0,1,0,0,1,Left-hand bat,Right-arm,medium-fast
GC Smith,DJ Bravo,0,2,0,0,0,0,0,0,Left-hand bat,Right-arm,medium-fast
GC Smith,GD McGrath,16,2,1,0,3,0,0,1,Left-hand bat,Right-arm,fast-medium
GC Smith,Anureet Singh,2,1,0,0,0,0,0,0,Left-hand bat,Right-arm,medium
GC Smith,S Vidyut,1,2,0,0,0,0,0,0,Left-hand bat,Left-arm,slow
GC Smith,S Sreesanth,9,4,4,0,3,0,0,0,Left-hand bat,Right-arm,fast-medium
GC Smith,MS Gony,4,7,2,0,3,0,0,0,Left-hand bat,Right-arm,medium
GC Smith,BAW Mendis,2,1,0,0,0,0,0,1,Left-hand bat,Right-arm,legbreak
GC Smith,JP Duminy,3,1,0,0,0,0,0,0,Left-hand bat,Right-arm,offbreak
